molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pEC50
CHEMBL490426,CCO[C@@H](Cc1cccc(/C(C)=N/OCc2ccc(C(F)(F)F)cc2)c1)C(=O)O,Full Agonist,409.404,4.6784,1,4,7.337242168
CHEMBL526740,CCO[C@@H](Cc1cccc(/C(C)=N/OCc2ccc(I)cc2)c1)C(=O)O,Full Agonist,467.303,4.2642,1,4,7.397940009
CHEMBL490425,CCO[C@@H](Cc1cccc(/C(C)=N/OCc2ccc(Br)cc2)c1)C(=O)O,Full Agonist,420.303,4.4221,1,4,7.443697499
CHEMBL490220,CCO[C@@H](Cc1cccc(/C(C)=N/OCc2ccc(Cl)cc2)c1)C(=O)O,Full Agonist,375.852,4.313,1,4,7.552841969
CHEMBL490832,CCO[C@@H](Cc1cccc(/C(C)=N/OCc2ccc(F)cc2)c1)C(=O)O,Full Agonist,359.397,3.7987,1,4,6.8569852
CHEMBL282686,CCO[C@@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,Full Agonist,408.472,2.6787,1,6,6.152427341
CHEMBL457,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,Partial Agonist,250.338,3.57324,1,2,3.830325566
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Full Agonist,357.435,2.4909,1,6,7.48148606
CHEMBL492047,CCO[C@H](Cc1cccc(-c2cc(-c3ccccc3)on2)c1)C(=O)O,Partial Agonist,337.375,4.0408,1,4,4.427128398
CHEMBL492046,CCO[C@H](Cc1cccc(C2=NOC(c3ccccc3)C2)c1)C(=O)O,Partial Agonist,339.391,3.5845,1,4,4.595166283
CHEMBL521796,CCO[C@H](Cc1cccc(/C(C)=N/OCc2ccccc2)c1)C(=O)O,Full Agonist,341.407,3.6596,1,4,5.723538196
CHEMBL489766,CCO[C@@H](Cc1cccc(-c2cc(-c3ccccc3)on2)c1)C(=O)O,Full Agonist,337.375,4.0408,1,4,5.482804102
CHEMBL521925,CCO[C@@H](Cc1cccc(C2=NOC(c3ccccc3)C2)c1)C(=O)O,Full Agonist,339.391,3.5845,1,4,6.657577319
CHEMBL364748,O=C(O)[C@H](Cc1ccccc1)Oc1ccc(Cl)cc1,Full Agonist,276.719,3.4147,1,2,5.100179498
CHEMBL486363,O=C(O)C(Cc1ccccc1)Oc1ccc(Cl)c(Cl)c1,Full Agonist,311.164,4.0681,1,2,5.59345982
CHEMBL486357,O=C(O)C(Cc1ccccc1Cl)Oc1ccc(Cl)cc1,Full Agonist,311.164,4.0681,1,2,5.651695137
CHEMBL486364,O=C(O)C(Cc1ccccc1Br)Oc1ccc(Cl)cc1,Full Agonist,355.615,4.1772,1,2,5.605548319
CHEMBL442909,Cc1ccccc1CC(Oc1ccc(Cl)cc1)C(=O)O,Full Agonist,290.746,3.72312,1,2,5.068542129
CHEMBL486365,CCCc1ccccc1CC(Oc1ccc(Cl)cc1)C(=O)O,Full Agonist,318.8,4.3672,1,2,5.434152181
CHEMBL471851,O=C(O)C(Cc1ccccc1C(F)(F)F)Oc1ccc(Cl)cc1,Full Agonist,344.716,4.4335,1,2,5.394694954
CHEMBL471191,O=C(O)C(Cc1ccc(Cl)cc1)Oc1ccc(Cl)cc1,Full Agonist,311.164,4.0681,1,2,5.500312917
CHEMBL508225,O=C(O)C(Cc1ccc(Br)cc1)Oc1ccc(Cl)cc1,Full Agonist,355.615,4.1772,1,2,5.684029655
CHEMBL449099,Cc1ccc(CC(Oc2ccc(Cl)cc2)C(=O)O)cc1,Full Agonist,290.746,3.72312,1,2,5.360513511
CHEMBL469937,CCCc1ccc(CC(Oc2ccc(Cl)cc2)C(=O)O)cc1,Full Agonist,318.8,4.3672,1,2,5.8569852
CHEMBL470145,O=C(O)C(Cc1cccc(Oc2ccccc2)c1)Oc1ccc(Cl)cc1,Full Agonist,368.816,5.207,1,3,5.514278574
CHEMBL472244,O=C(O)C(Cc1ccc(Oc2ccccc2)cc1)Oc1ccc(Cl)cc1,Full Agonist,368.816,5.207,1,3,5.974694135
CHEMBL513244,O=C(O)[C@@H](Cc1ccc(Oc2ccccc2)cc1)Oc1ccc(Cl)cc1,Partial Agonist,368.816,5.207,1,3,4.946921557
CHEMBL472245,O=C(O)[C@H](Cc1ccc(Oc2ccccc2)cc1)Oc1ccc(Cl)cc1,Full Agonist,368.816,5.207,1,3,6.060480747
CHEMBL472246,O=C(O)[C@H](Cc1ccc(-c2ccccc2)cc1)Oc1ccc(Cl)cc1,Full Agonist,352.817,5.0817,1,2,5.950781977
CHEMBL472451,O=C(O)[C@H](Cc1ccc(-c2cccs2)cc1)Oc1ccc(Cl)cc1,Full Agonist,358.846,5.1432,1,3,6.229147988
CHEMBL471011,O=C(O)[C@H](Cc1ccc(C(F)(F)F)cc1)Oc1ccc(Cl)cc1,Full Agonist,344.716,4.4335,1,2,5.437707136
CHEMBL295416,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,Full Agonist,323.805,3.66714,2,5,5.795880017
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Full Agonist,357.435,2.4909,1,6,7.48148606
CHEMBL186179,COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1,Full Agonist,516.55,5.36572,1,7,6.815308569
CHEMBL282686,CCO[C@@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,Full Agonist,408.472,2.6787,1,6,6.152427341
CHEMBL478675,CCOC(Cc1ccc(OCCN2CC=C(c3ccccc3)CC2)cc1)C(=O)O,Full Agonist,395.499,3.8869,1,4,5.66756154
CHEMBL475915,CCOC(Cc1ccc(OCCN2CC=C(c3ccc(Cl)cc3)CC2)cc1)C(=O)O,Full Agonist,429.944,4.5403,1,4,5.68613278
CHEMBL513886,CCO[C@@H](Cc1ccc(OCCN2CC=C(c3ccc(Cl)cc3)CC2)cc1)C(=O)O,Full Agonist,429.944,4.5403,1,4,6.194499142
CHEMBL475916,CCOC(Cc1ccc(OCCN2CC=C(c3cccc(Cl)c3)CC2)cc1)C(=O)O,Full Agonist,429.944,4.5403,1,4,5.777283529
CHEMBL514871,CCOC(Cc1ccc(OCCN2CC=C(c3ccccc3Cl)CC2)cc1)C(=O)O,Full Agonist,429.944,4.5403,1,4,5.234331445
CHEMBL516274,CCOC(Cc1ccc(OCCN2CC=C(c3ccc(C(F)(F)F)cc3)CC2)cc1)C(=O)O,Full Agonist,463.496,4.9057,1,4,5.723538196
CHEMBL477801,CCOC(Cc1ccc(OCCN2CC=C(c3cccc(C(F)(F)F)c3)CC2)cc1)C(=O)O,Full Agonist,463.496,4.9057,1,4,5.651695137
CHEMBL514544,CCOC(Cc1ccc(OCCN2CC=C(c3ccccc3C(F)(F)F)CC2)cc1)C(=O)O,Full Agonist,463.496,4.9057,1,4,5.121478204
CHEMBL489363,CCOC(Cc1ccc(OCCN2CC=C(c3ccc(F)cc3)CC2)cc1)C(=O)O,Full Agonist,413.489,4.026,1,4,5.42945706
CHEMBL489364,CCOC(Cc1ccc(OCCN2CC=C(c3ccc(OC)cc3)CC2)cc1)C(=O)O,Full Agonist,425.525,3.8955,1,5,6.402304814
CHEMBL489563,CCOC(Cc1ccc(OCCN2CC=C(c3cccc(OC)c3)CC2)cc1)C(=O)O,Full Agonist,425.525,3.8955,1,5,5.623423043
CHEMBL491606,CCOC(Cc1ccc(OCCN2CC=C(c3ccccc3OC)CC2)cc1)C(=O)O,Full Agonist,425.525,3.8955,1,5,5.40560745
CHEMBL490395,CCOC(Cc1ccc(OCCN2CC=C(c3ccc(CC)cc3)CC2)cc1)C(=O)O,Full Agonist,423.553,4.4493,1,4,6.161780778
CHEMBL489171,CCCc1ccc(C2=CCN(CCOc3ccc(CC(OCC)C(=O)O)cc3)CC2)cc1,Full Agonist,437.58,4.8394,1,4,6.759450752
CHEMBL522754,CCOC(Cc1ccc(OCCN2CC=C(c3cccc(Cl)c3Cl)CC2)cc1)C(=O)O,Full Agonist,464.389,5.1937,1,4,6.179798541
CHEMBL489172,CCOC(Cc1ccc(OCCN2CC=C(c3ccc(Cl)cc3Cl)CC2)cc1)C(=O)O,Full Agonist,464.389,5.1937,1,4,6.151195299
CHEMBL490401,CCOC(Cc1ccc(OCCN2CC=C(c3cc(Cl)ccc3Cl)CC2)cc1)C(=O)O,Full Agonist,464.389,5.1937,1,4,5.841637508
CHEMBL490402,CCOC(Cc1ccc(OCCN2CC=C(c3ccc(Cl)c(Cl)c3)CC2)cc1)C(=O)O,Full Agonist,464.389,5.1937,1,4,6.173925197
CHEMBL489178,CCO[C@@H](Cc1ccc(OCCN2CC=C(c3ccc(Cl)c(Cl)c3)CC2)cc1)C(=O)O,Full Agonist,464.389,5.1937,1,4,6.064492734
CHEMBL489377,CCOC(Cc1ccc(OCCN2CC=C(c3cc(Cl)cc(Cl)c3)CC2)cc1)C(=O)O,Full Agonist,464.389,5.1937,1,4,5.847711656
CHEMBL492031,CCOC(Cc1ccc(OCCN2CC=C(c3ccccn3)CC2)cc1)C(=O)O,Full Agonist,396.487,3.2819,1,5,5.638272164
CHEMBL491423,CCOC(Cc1ccc(OCCN2CC=C(c3cccs3)CC2)cc1)C(=O)O,Full Agonist,401.528,3.9484,1,5,5.48148606
CHEMBL491622,CCOC(Cc1ccc(OCCN2CC=C(c3cnccn3)CC2)cc1)C(=O)O,Partial Agonist,397.475,2.6769,1,6,4.899629455
CHEMBL523649,CCOC(Cc1ccc(OCCN2CC=C(c3ncccn3)CC2)cc1)C(=O)O,Full Agonist,397.475,2.6769,1,6,5.337242168
CHEMBL491623,CCOC(Cc1ccc(OCCCN2CC=C(c3ccc(Cl)cc3)CC2)cc1)C(=O)O,Full Agonist,443.971,4.9304,1,4,5.634512015
CHEMBL489591,CCOC(Cc1ccc(OCCCN2CC=C(c3ccc(C(F)(F)F)cc3)CC2)cc1)C(=O)O,Full Agonist,477.523,5.2958,1,4,6.297569464
CHEMBL523944,CCOC(Cc1ccc(OCCCN2CC=C(c3ccc(Cl)c(Cl)c3)CC2)cc1)C(=O)O,Full Agonist,478.416,5.5838,1,4,6.137868621
CHEMBL491596,CCC(Cc1ccc(OCCN2CC=C(c3ccc(Cl)cc3)CC2)cc1)C(=O)O,Full Agonist,413.945,5.1614,1,3,5.276544328
CHEMBL491597,CC(Cc1ccc(OCCN2CC=C(c3ccc(Cl)cc3)CC2)cc1)(Oc1ccccc1)C(=O)O,Full Agonist,492.015,5.9729,1,4,5.311580178
CHEMBL489768,CC(C)(Oc1ccc(OCCN2CC=C(c3ccc(Cl)cc3)CC2)cc1)C(=O)O,Partial Agonist,415.917,4.7501,1,4,4.641494089
CHEMBL489769,CC(C)(Oc1cccc(OCCN2CC=C(c3ccc(Cl)cc3)CC2)c1)C(=O)O,Partial Agonist,415.917,4.7501,1,4,4.726767166
CHEMBL482334,COc1ccc(OC(=O)N(CCCCCc2coc(-c3ccc(C)cc3)n2)CC(=O)O)cc1,Full Agonist,452.507,4.95702,1,6,6.251811973
CHEMBL481683,COc1ccc(OC(=O)N(CCCCCCc2nc(-c3ccc(C)cc3)oc2C)CC(=O)O)cc1,Full Agonist,480.561,5.65554,1,6,6.346787486
CHEMBL481549,Cc1ccc(-c2nc(CCCCO/N=C(\CCC(=O)O)c3ccccc3)c(C)o2)cc1,Full Agonist,420.509,5.56684,1,5,6.366531544
CHEMBL520272,Cc1ccc(-c2nc(CCCCCO/N=C(/CCC(=O)O)c3ccccc3)c(C)o2)cc1,Full Agonist,434.536,5.95694,1,5,7.508638306
CHEMBL481550,Cc1ccc(-c2nc(CCCCCCO/N=C(/CCC(=O)O)c3ccccc3)c(C)o2)cc1,Full Agonist,448.563,6.34704,1,5,7
CHEMBL481551,Cc1ccc(-c2nc(COc3ccc(C[C@H]4CO[C@@](C)(C(=O)O)OC4)cc3)c(C)o2)cc1,Full Agonist,437.492,4.54374,1,6,7.823908741
CHEMBL592054,Cc1oc(-c2ccccc2)nc1COc1ccc(CO/N=C(\CCC(=O)O)c2ccccc2)cc1,Full Agonist,470.525,6.01472,1,6,8.397940009
CHEMBL186179,COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1,Full Agonist,516.55,5.36572,1,7,7.045757491
CHEMBL270960,Cc1ccc(-c2nc(CCCC[C@H]3CO[C@@](C)(C(=O)O)OC3)c(C)o2)cc1,Full Agonist,373.449,4.13504,1,5,5.164309429
CHEMBL519032,COC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,Full Agonist,437.517,5.12832,1,6,7.229147988
CHEMBL485537,CCOC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,Full Agonist,451.544,5.51842,1,6,7.744727495
CHEMBL521462,CCCOC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,Full Agonist,465.571,5.90852,1,6,7.920818754
CHEMBL483341,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC(OCC(C)C)C(=O)O)c2sccc12,Full Agonist,479.598,6.15452,1,6,8.397940009
CHEMBL482740,CCCCCCOC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,Full Agonist,507.652,7.07882,1,6,8.397940009
CHEMBL519802,COc1ccccc1-c1nc(CCOc2ccc(CC(OC)C(=O)O)c3sccc23)c(C)o1,Full Agonist,467.543,5.13692,1,7,5.791827473
CHEMBL521131,COC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccccc12)C(=O)O,Full Agonist,431.488,5.06682,1,5,6.910094889
CHEMBL519974,CCCOC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccccc12)C(=O)O,Full Agonist,459.542,5.84702,1,5,7.795880017
CHEMBL483351,COC(Cc1ccc(OCCc2nc(-c3ccccc3C)oc2C)c2ccccc12)C(=O)O,Full Agonist,445.515,5.37524,1,5,6.145086978
CHEMBL519504,CO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,Full Agonist,437.517,5.12832,1,6,7.677780705
CHEMBL484137,CO[C@@H](Cc1ccc(OCCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c2ccsc12)C(=O)O,Full Agonist,505.514,6.14712,1,6,7.27572413
CHEMBL484138,CO[C@@H](Cc1ccc(OCCc2nc(-c3cc(C)cc(C)c3)oc2C)c2ccsc12)C(=O)O,Full Agonist,465.571,5.74516,1,6,7.958607315
CHEMBL484409,CO[C@@H](Cc1ccc(OCCc2nc(-c3ccc(C(C)C)cc3)oc2C)c2ccsc12)C(=O)O,Full Agonist,479.598,6.25172,1,6,8
CHEMBL521007,COc1cc(OC)cc(-c2nc(CCOc3ccc(C[C@H](OC)C(=O)O)c4sccc34)c(C)o2)c1,Full Agonist,497.569,5.14552,1,8,7.638272164
CHEMBL484962,CCO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,Full Agonist,451.544,5.51842,1,6,7.677780705
CHEMBL484606,CCCO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,Full Agonist,465.571,5.90852,1,6,8.397940009
CHEMBL484607,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](OCC(F)(F)F)C(=O)O)c2sccc12,Full Agonist,505.514,6.06082,1,6,6.821023053
CHEMBL484000,CCO[C@@H](Cc1ccc(OCCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c2ccsc12)C(=O)O,Full Agonist,519.541,6.53722,1,6,8.045757491
CHEMBL484001,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](OCC2CC2)C(=O)O)c2sccc12,Full Agonist,477.582,5.90852,1,6,7.494850022
CHEMBL485187,CCO[C@@H](Cc1ccc(OCCc2nc(-c3ccc(-c4ccccc4)cc3)oc2C)c2ccsc12)C(=O)O,Full Agonist,527.642,7.18542,1,6,6.36552273
CHEMBL485188,Cc1oc(-c2ccc(C(C)C)cc2)nc1CCOc1ccc(C[C@H](OCC2CC2)C(=O)O)c2sccc12,Full Agonist,519.663,7.03192,1,6,8
CHEMBL519153,CCO[C@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,Full Agonist,451.544,5.51842,1,6,6.104025268
CHEMBL482993,CO[C@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,Full Agonist,437.517,5.12832,1,6,5.91721463
CHEMBL484725,CCO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccccc12)C(=O)O,Full Agonist,445.515,5.45692,1,5,7.431798276
CHEMBL521170,CCO[C@@H](Cc1ccc(OCCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c2ccccc12)C(=O)O,Full Agonist,513.512,6.47572,1,5,7.677780705
CHEMBL508299,Cc1oc(-c2ccc(-c3ccccc3)cc2)nc1CCOc1ccc(C[C@H](OCC(F)(F)F)C(=O)O)c2ccccc12,Full Agonist,575.583,7.66632,1,5,7.420216403
CHEMBL484329,CO[C@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccccc12)C(=O)O,Full Agonist,431.488,5.06682,1,5,6.913640169
CHEMBL484330,CO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2sccc12)C(=O)O,Full Agonist,437.517,5.12832,1,6,7.48148606
CHEMBL519351,CCO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2sccc12)C(=O)O,Full Agonist,451.544,5.51842,1,6,8.15490196
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Full Agonist,357.435,2.4909,1,6,6.346787486
CHEMBL474295,CC(=O)c1ccccc1N[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)C(=O)O,Full Agonist,484.552,5.58192,2,6,8.301029996
CHEMBL981,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,Partial Agonist,318.756,3.813,1,3,3.663540266
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Partial Agonist,357.793,3.92732,1,4,4.301029996
CHEMBL83747,O=C(NCCSSCCNC(=O)/C(Cc1ccc(O)c(Br)c1)=N/O)/C(Cc1ccc(O)c(Br)c1)=N/O,Full Agonist,664.398,3.6822,6,10,5.244125144
CHEMBL512084,Cc1oc(-c2ccccc2)nc1COc1ccc(C[C@H]2CO[C@@](C)(C(=O)O)OC2)cc1,Full Agonist,423.465,4.23532,1,6,7.017728767
CHEMBL512789,Cc1oc(C(C)(C)C)nc1CCOc1ccc(C[C@H]2CO[C@@](C)(C(=O)O)OC2)cc1,Full Agonist,417.502,3.90832,1,6,5.300162274
CHEMBL468160,Cc1ccc(-c2nc(CCOc3ccc(C[C@H]4CO[C@@](C)(C(=O)O)OC4)cc3)c(C)o2)s1,Full Agonist,457.548,4.64774,1,7,6.621602099
CHEMBL468159,Cc1ccc(-c2nc(COc3ccc(C[C@H]4CO[C@@](C)(C(=O)O)OC4)cc3)c(C)o2)s1,Full Agonist,443.521,4.60524,1,7,7.70333481
CHEMBL513145,Cc1ccc(-c2nc(CCOc3ccc(C[C@H]4CO[C@@](C)(C(=O)O)OC4)cc3)c(C)o2)cc1,Full Agonist,451.519,4.58624,1,6,5.858550227
CHEMBL467349,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H]2CO[C@@](C)(C(=O)O)OC2)cc1,Full Agonist,437.492,4.27782,1,6,5.387640052
CHEMBL481551,Cc1ccc(-c2nc(COc3ccc(C[C@H]4CO[C@@](C)(C(=O)O)OC4)cc3)c(C)o2)cc1,Full Agonist,437.492,4.54374,1,6,7.823908741
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Full Agonist,357.435,2.4909,1,6,7.301029996
CHEMBL219586,Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)NCc1ccc(OC(C)(C)C(=O)O)cc1,Full Agonist,478.492,5.30932,2,5,5.01278077
CHEMBL221074,Cc1nc(-c2ccc(C(C)(C)C)cc2)sc1C(=O)NCc1ccc(OC(C)(C)C(=O)O)cc1,Full Agonist,466.603,5.58802,2,5,6.096910013
CHEMBL454651,Cn1nc(-c2ccc(C(C)(C)C)cc2)cc1C(=O)NCc1ccc(OC(C)(C)C(=O)O)cc1,Full Agonist,449.551,4.5566,2,5,6
CHEMBL516824,Cc1cc(CNC(=O)c2cc(-c3ccc(C(C)(C)C)cc3)[nH]n2)ccc1OC(C)(C)C(=O)O,Full Agonist,449.551,4.85462,3,4,6.568636236
CHEMBL462580,Cc1cc(CNC(=O)c2cc(-c3ccc(C(C)(C)C)cc3)nn2C)ccc1OC(C)(C)C(=O)O,Full Agonist,463.578,4.86502,2,5,7.522878745
CHEMBL518348,Cc1cc(CNC(=O)c2cc(-c3ccc(C(C)(C)C)cc3)n(C)n2)ccc1OC(C)(C)C(=O)O,Full Agonist,463.578,4.86502,2,5,8.22184875
CHEMBL461533,Cc1cc(CNC(=O)c2cc(-c3ccc(C(C)C)cc3)nn2C)ccc1OC(C)(C)C(=O)O,Full Agonist,449.551,4.69092,2,5,7.301029996
CHEMBL455157,Cc1cc(CNC(=O)c2cc(-c3ccc(C(C)C)cc3)n(C)n2)ccc1OC(C)(C)C(=O)O,Full Agonist,449.551,4.69092,2,5,8.096910013
CHEMBL455158,Cc1cc(CNC(=O)c2cc(-c3ccc(CC(C)C)cc3)nn2C)ccc1OC(C)(C)C(=O)O,Full Agonist,463.578,4.76602,2,5,7.301029996
CHEMBL454678,Cc1cc(CNC(=O)c2cc(-c3ccc(CC(C)C)cc3)n(C)n2)ccc1OC(C)(C)C(=O)O,Full Agonist,463.578,4.76602,2,5,8.096910013
CHEMBL509680,CCn1nc(-c2ccc(C(C)(C)C)cc2)cc1C(=O)NCc1ccc(OC(C)(C)C(=O)O)c(C)c1,Full Agonist,477.605,5.34792,2,5,7.522878745
CHEMBL460278,CCn1nc(C(=O)NCc2ccc(OC(C)(C)C(=O)O)c(C)c2)cc1-c1ccc(C(C)(C)C)cc1,Full Agonist,477.605,5.34792,2,5,7.823908741
CHEMBL461145,C=CCn1nc(-c2ccc(C(C)(C)C)cc2)cc1C(=O)NCc1ccc(OC(C)(C)C(=O)O)c(C)c1,Full Agonist,489.616,5.51402,2,5,7.22184875
CHEMBL516964,C=CCn1nc(C(=O)NCc2ccc(OC(C)(C)C(=O)O)c(C)c2)cc1-c1ccc(C(C)(C)C)cc1,Full Agonist,489.616,5.51402,2,5,7.161150909
CHEMBL516510,COCCn1nc(-c2ccc(C(C)(C)C)cc2)cc1C(=O)NCc1ccc(OC(C)(C)C(=O)O)c(C)c1,Full Agonist,507.631,4.97442,2,6,6.518557371
CHEMBL462554,COCCn1nc(C(=O)NCc2ccc(OC(C)(C)C(=O)O)c(C)c2)cc1-c1ccc(C(C)(C)C)cc1,Full Agonist,507.631,4.97442,2,6,6.320572103
CHEMBL457062,Cc1cc(CNC(=O)c2cc(-c3ccc(C(C)(C)C)cc3)n(CCN3CCOCC3)n2)ccc1OC(C)(C)C(=O)O,Partial Agonist,562.711,4.66022,2,7,4.602059991
CHEMBL515667,Cc1cc(CNC(=O)c2cc(-c3ccc(C(C)(C)C)cc3)n(Cc3ccccc3)n2)ccc1OC(C)(C)C(=O)O,Full Agonist,539.676,6.37632,2,5,5.769551079
CHEMBL516511,CCn1nc(C(=O)NCc2ccc(OC(C)(C)C(=O)O)c(OC)c2)cc1-c1ccc(C(C)(C)C)cc1,Full Agonist,493.604,5.0481,2,6,6.721246399
CHEMBL473096,COc1cc(CNC(=O)c2cc(-c3ccc(C(C)(C)C)cc3)n(C)n2)ccc1OC(C)(C)C(=O)O,Full Agonist,479.577,4.5652,2,6,6.754487332
CHEMBL473299,COc1cc(CNC(=O)c2cc(-c3ccc(CC(C)C)cc3)n(C)n2)ccc1OC(C)(C)C(=O)O,Full Agonist,479.577,4.4662,2,6,6.886056648
CHEMBL473300,C=CCOc1ccc(-c2cc(C(=O)NCc3ccc(OC(C)(C)C(=O)O)c(C)c3)nn2C)cc1,Full Agonist,463.534,4.13232,2,6,7.552841969
CHEMBL473717,Cc1cc(CNC(=O)c2cc(-c3ccc(OCc4ccccc4)cc3)n(C)n2)ccc1OC(C)(C)C(=O)O,Full Agonist,513.594,5.14652,2,6,7.096910013
CHEMBL513594,Cc1cc(CNC(=O)c2cc(-c3ccc(-c4ccccc4)cc3)n(C)n2)ccc1OC(C)(C)C(=O)O,Full Agonist,483.568,5.23452,2,5,7.602059991
CHEMBL472399,Cc1cc(CNC(=O)c2cc(-c3ccc(-c4ccccc4C)cc3)n(C)n2)ccc1OC(C)(C)C(=O)O,Full Agonist,497.595,5.54294,2,5,7.522878745
CHEMBL472571,Cc1cc(CNC(=O)c2cc(-c3ccc(-c4ccoc4)cc3)n(C)n2)ccc1OC(C)(C)C(=O)O,Full Agonist,473.529,4.82752,2,6,7.522878745
CHEMBL471533,Cc1cc(CNC(=O)c2cc(-c3ccc(-c4ccncc4)cc3)n(C)n2)ccc1OC(C)(C)C(=O)O,Full Agonist,484.556,4.62952,2,6,6.508638306
CHEMBL470322,Cc1cc(CNC(=O)c2cc(-c3ccc(N4CCOCC4)cc3)n(C)n2)ccc1OC(C)(C)C(=O)O,Full Agonist,492.576,3.40412,2,7,6.958607315
CHEMBL513035,Cc1cc(CNC(=O)c2cc(-c3ccc(N4CCCC4)cc3)n(C)n2)ccc1OC(C)(C)C(=O)O,Full Agonist,476.577,4.16772,2,6,7.698970004
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Full Agonist,357.435,2.4909,1,6,7.397940009
CHEMBL191275,O=C(O)[C@H](Cc1ccccc1)Oc1ccc(-c2ccccc2)cc1,Full Agonist,318.372,4.4283,1,2,6.318758763
CHEMBL522936,O=C(O)[C@@H](Cc1ccccc1)Oc1ccc(-c2ccccc2)cc1,Full Agonist,318.372,4.4283,1,2,5.226945307
CHEMBL515991,COC(=O)c1cc2ccc(OCCc3nc(-c4ccc(-c5ccccc5)cc4)oc3C)cc2oc1=O,Full Agonist,481.504,5.83152,0,7,5.899629455
CHEMBL455853,COC(=O)C1Cc2ccc(OCCc3nc(-c4ccc(-c5ccccc5)cc4)oc3C)cc2OC1=O,Full Agonist,483.52,5.18922,0,7,5.950781977
CHEMBL458648,COC(=O)c1cc2ccc(OCCc3nc(-c4ccc(OC)cc4)oc3C)cc2oc1=O,Full Agonist,435.432,4.17312,0,8,9
CHEMBL458866,COC(=O)C1Cc2ccc(OCCc3nc(-c4ccc(OC)cc4)oc3C)cc2OC1=O,Full Agonist,437.448,3.53082,0,8,9
CHEMBL458867,COC(=O)c1cc2ccc(OCCc3nc(-c4cccc(OC)c4)oc3C)cc2oc1=O,Full Agonist,435.432,4.17312,0,8,6.455931956
CHEMBL514441,COC(=O)C1Cc2ccc(OCCc3nc(-c4cccc(OC)c4)oc3C)cc2OC1=O,Full Agonist,437.448,3.53082,0,8,7
CHEMBL458221,COC(=O)c1cc2ccc(OCCc3nc(-c4ccc(C(C)(C)C)cc4)oc3C)cc2oc1=O,Full Agonist,461.514,5.46202,0,7,5.759450752
CHEMBL514568,COC(=O)C1Cc2ccc(OCCc3nc(-c4ccc(C(C)(C)C)cc4)oc3C)cc2OC1=O,Full Agonist,463.53,4.81972,0,7,6.602059991
